true,pred,frac
0.0,0,0.1623979
0.0,0,0.47222078
0.0,0,0.5197435
0.0,0,0.31737036
1.0,0,0.63303924
0.0,0,0.1050765
0.0,0,0.68003654
0.0,0,0.42484796
1.0,1,0.7068391
0.0,0,0.27265632
0.0,0,0.62269473
0.0,0,0.45164073
0.0,1,0.9765873
1.0,0,0.57266647
0.0,0,0.5711793
0.0,1,0.92548513
0.0,0,0.33404052
0.0,0,0.63459754
1.0,1,0.77590364
0.0,0,0.52947253
0.0,0,0.40926364
1.0,1,0.6960458
0.0,0,0.5148693
0.0,0,0.6843014
0.0,0,0.21928078
1.0,1,0.7915889
0.0,0,0.45582718
0.0,0,0.5269994
0.0,0,0.51829493
0.0,0,0.36241338
0.0,0,0.5156893
0.0,0,0.42137575
1.0,0,0.5807071
0.0,0,0.5569407
0.0,0,0.39848673
0.0,0,0.5333186
0.0,0,0.091090925
0.0,1,0.6991161
0.0,0,0.14267217
1.0,1,0.78802943
1.0,0,0.41547582
1.0,1,0.99999994
0.0,0,0.37438482
0.0,0,0.33466017
1.0,0,0.22709015
0.0,0,0.23005861
1.0,0,0.6533139
0.0,0,0.60364455
0.0,0,0.5621389
0.0,1,0.78860265
0.0,0,0.2601493
1.0,0,0.2434333
0.0,0,0.61731535
1.0,1,0.7959384
1.0,0,0.67289484
1.0,1,1.0000001
0.0,0,0.6782335
0.0,0,0.3555959
0.0,0,0.49333355
0.0,0,0.58987737
0.0,0,0.603657
1.0,0,0.6119255
1.0,1,1.0000001
1.0,1,0.7821185
0.0,0,0.19327733
0.0,0,0.4909728
0.0,0,0.2586568
1.0,0,0.5012431
0.0,0,0.58929145
0.0,0,0.52941054
0.0,1,0.71373
0.0,1,0.83774275
0.0,0,0.086603485
1.0,1,0.727252
1.0,0,0.5694951
1.0,0,0.18160559
0.0,0,0.31897217
0.0,0,0.36434215
0.0,0,0.6537994
1.0,0,0.38508433
0.0,0,0.19465686
1.0,0,0.6296917
0.0,0,0.27971652
0.0,0,0.6828447
0.0,0,0.45816636
0.0,0,0.44073445
0.0,0,0.5216395
1.0,1,0.89930063
0.0,0,0.45244962
0.0,0,0.6322001
0.0,0,0.4578191
0.0,0,0.49084562
0.0,0,0.17470877
1.0,0,0.6609024
0.0,1,0.70801854
0.0,0,0.6310485
0.0,0,0.6245238
1.0,1,0.7553096
0.0,0,0.5499515
0.0,0,0.5320704
0.0,0,0.4723537
0.0,0,0.20318578
0.0,0,0.48401007
0.0,0,0.26654363
1.0,0,0.59786487
0.0,1,0.7049551
0.0,1,0.9765873
0.0,0,0.57699096
0.0,0,0.5640249
0.0,0,0.62926984
0.0,0,0.37641376
0.0,0,0.45437425
1.0,1,0.786448
1.0,1,0.8202745
0.0,1,0.7706864
1.0,1,0.7262066
1.0,1,1.0000001
0.0,0,0.38198486
0.0,0,0.34785166
1.0,1,0.8195408
0.0,1,1.0000001
1.0,0,0.47417393
0.0,0,0.6755318
0.0,0,0.466307
1.0,1,0.80505955
0.0,0,0.39888528
0.0,0,0.27566597
0.0,1,0.9765873
0.0,0,0.60730326
0.0,0,0.29125583
0.0,0,0.5601793
0.0,0,0.22933276
0.0,1,0.8795787
1.0,1,0.78359765
1.0,0,0.5459473
0.0,0,0.3835289
0.0,0,0.59860456
1.0,1,0.98465276
0.0,0,0.63337344
1.0,1,0.78791857
0.0,0,0.21609823
0.0,0,0.4344808
0.0,1,0.9286914
0.0,0,0.6586462
0.0,0,0.35562256
1.0,1,0.9765873
0.0,0,0.16107433
0.0,0,0.29712126
0.0,0,0.40532815
0.0,0,0.3828614
0.0,1,0.7513275
1.0,1,0.81773645
1.0,1,1.0
0.0,0,0.00872457
0.0,0,0.5111042
1.0,1,0.75442237
0.0,1,0.8568152
0.0,1,0.9765873
0.0,0,0.07186557
1.0,1,0.81179285
0.0,0,0.5058392
0.0,0,0.48767298
0.0,0,0.20162798
1.0,1,0.83855724
0.0,0,0.5558057
0.0,1,0.74811083
0.0,1,0.90211046
1.0,0,0.602006
0.0,0,0.44587803
0.0,1,0.74811083
0.0,0,0.5012431
0.0,0,0.2804384
0.0,0,0.61408424
1.0,1,0.8283906
0.0,0,0.5890326
0.0,1,0.9286914
0.0,0,0.40663302
1.0,0,0.6467596
0.0,1,0.99999994
0.0,0,0.64629793
0.0,0,0.22524321
0.0,0,0.26010758
1.0,0,0.36123148
0.0,1,0.8196258
1.0,0,0.6555887
0.0,1,0.77129304
0.0,0,0.50918984
1.0,1,0.9579112
0.0,0,0.44215345
0.0,0,0.32421327
0.0,0,0.091393284
0.0,0,0.35296676
0.0,0,0.11498059
0.0,0,0.67803454
0.0,0,0.14741641
0.0,0,0.5629978
1.0,1,0.8568152
1.0,0,0.28966948
0.0,0,0.2889725
1.0,1,0.92139864
0.0,0,0.66605425
0.0,0,0.21228606
0.0,0,0.40266705
0.0,0,0.6418583
1.0,1,0.7095101
0.0,0,0.6225397
1.0,1,0.89924425
0.0,0,0.03684822
0.0,0,0.5102535
0.0,0,0.5566596
1.0,0,0.34423035
0.0,0,0.28482783
0.0,0,0.07146737
1.0,1,0.83089167
0.0,0,0.25471473
0.0,0,-0.04538226
0.0,0,0.5151684
1.0,1,0.86316186
0.0,1,0.7431167
0.0,0,0.05253577
0.0,0,0.39582804
1.0,0,0.65582323
0.0,0,0.5156647
0.0,0,0.57899785
0.0,0,0.36169192
1.0,1,1.0000001
1.0,0,0.6269437
0.0,0,0.32193115
0.0,0,0.42914808
0.0,0,0.25285843
0.0,0,0.4238043
0.0,0,0.3715354
0.0,0,0.3339609
0.0,0,0.38272816
0.0,1,0.94435745
0.0,1,0.8181218
0.0,0,0.65388644
1.0,1,0.9067237
1.0,0,0.5942379
0.0,0,0.6537994
0.0,0,0.57699096
0.0,0,0.3970662
1.0,1,0.830964
0.0,0,0.2630168
1.0,1,0.96158284
0.0,0,0.40626904
0.0,0,0.23992129
0.0,0,0.37809074
0.0,0,0.60867393
1.0,1,0.6967007
1.0,0,0.33551756
0.0,0,0.45755523
0.0,0,0.35712528
0.0,0,0.42015547
0.0,0,0.5779893
0.0,0,0.4267897
0.0,0,0.3768605
0.0,0,0.11465863
1.0,0,0.5450327
1.0,1,0.92139864
1.0,0,0.4558113
1.0,1,0.82016426
1.0,1,0.835358
0.0,1,0.7785405
1.0,0,0.26190186
0.0,0,0.29239288
1.0,1,0.87377155
0.0,0,0.36220023
0.0,0,0.48910475
1.0,0,0.34837204
0.0,0,0.20056969
0.0,0,0.35523218
0.0,0,0.57111716
0.0,0,0.12743017
0.0,0,0.500346
1.0,1,1.0
0.0,0,0.54544556
0.0,0,0.37272584
0.0,0,0.31100142
1.0,0,0.6848742
1.0,0,0.63923067
0.0,0,0.012553454
1.0,0,0.41934437
0.0,0,0.43578315
1.0,1,0.7504232
1.0,1,0.8647602
1.0,1,0.857988
0.0,1,0.7165416
1.0,1,0.81592697
0.0,0,0.06603486
0.0,0,0.57447565
1.0,0,0.43391204
0.0,0,0.5779893
1.0,1,0.92109156
0.0,0,0.38378772
0.0,1,0.90129054
1.0,0,0.44604433
1.0,0,0.6274659
0.0,0,0.5919721
0.0,1,0.75360435
0.0,0,0.5521249
0.0,0,0.46341807
0.0,0,0.5213635
0.0,0,0.31331706
0.0,0,0.08570626
0.0,0,0.18896185
0.0,0,0.2540244
0.0,0,0.50126135
0.0,0,0.62292886
0.0,0,0.2857538
0.0,0,0.6667231
0.0,0,0.60702574
1.0,0,0.29930645
0.0,0,0.33439124
0.0,0,0.5615945
0.0,0,0.6004459
1.0,0,0.5108118
1.0,0,0.33398703
0.0,0,0.21015354
1.0,1,0.8630291
0.0,0,0.15765777
1.0,1,0.92139864
1.0,1,0.7387222
1.0,1,0.70729995
0.0,0,0.40835422
1.0,1,0.7317372
0.0,0,0.6602806
0.0,0,0.27043593
0.0,0,0.2973104
0.0,0,0.4074095
0.0,0,0.58830774
0.0,1,0.73486066
0.0,0,0.4479407
1.0,1,0.7142893
0.0,0,0.029133134
1.0,0,0.6215509
0.0,0,0.600736
0.0,0,0.67134535
1.0,0,0.68303514
0.0,0,0.0777531
0.0,0,0.09767221
1.0,0,0.3646002
0.0,0,0.39885348
1.0,0,0.5881345
0.0,0,0.51233065
0.0,0,0.54759824
1.0,1,0.71643007
1.0,1,0.8644765
0.0,0,0.40529191
0.0,0,0.6820636
0.0,0,0.34057605
0.0,1,0.9598838
0.0,0,0.16436958
0.0,0,0.19509776
0.0,0,0.26802534
0.0,0,0.5993252
0.0,1,0.70141065
0.0,0,0.47742832
1.0,0,0.32051197
1.0,1,0.71643007
1.0,1,0.7138935
0.0,1,0.73486066
0.0,0,0.12633415
0.0,1,0.7322686
0.0,0,0.32905382
1.0,0,0.6676506
0.0,0,0.25571463
1.0,0,0.5858636
0.0,0,0.39244246
0.0,1,0.8543638
0.0,0,0.4865951
0.0,0,-0.068561465
1.0,0,0.47160262
1.0,1,0.6968031
0.0,0,0.18376404
1.0,1,0.8172383
0.0,1,0.70908237
0.0,0,0.33717477
0.0,0,0.116859764
0.0,0,0.4293912
0.0,0,0.2979504
0.0,0,0.12016696
1.0,0,0.30513978
0.0,0,0.60813993
0.0,0,0.6235862
1.0,1,0.71445644
0.0,0,0.38198778
0.0,0,0.3382039
1.0,0,0.631399
0.0,1,0.77470315
0.0,0,0.25294164
0.0,1,0.82563734
1.0,1,0.784996
1.0,1,0.77670765
0.0,0,0.5073936
0.0,0,0.03513468
1.0,0,0.456217
0.0,0,0.66853875
0.0,0,0.5895603
1.0,0,0.37330657
0.0,0,0.35591808
0.0,1,0.80535346
0.0,0,0.6017291
0.0,0,0.6442708
0.0,0,0.39869568
0.0,0,0.10336049
0.0,0,0.3517085
0.0,0,0.39728338
1.0,1,0.7134068
1.0,1,0.7810873
1.0,1,0.75095606
0.0,0,0.10378544
0.0,0,0.49542686
1.0,1,1.0
0.0,0,0.098408215
0.0,0,0.66169405
1.0,1,0.90331346
0.0,0,0.44407055
0.0,0,0.5636625
1.0,0,0.49264136
1.0,0,0.46152803
1.0,0,0.65088135
1.0,1,0.726219
0.0,0,0.40112108
1.0,0,0.5815075
0.0,0,0.34565952
0.0,0,0.48380387
1.0,0,0.524788
1.0,0,0.39602143
0.0,0,0.29601252
1.0,1,0.8647602
0.0,0,0.21041472
0.0,1,0.7863016
0.0,0,0.21165259
1.0,1,0.7074222
0.0,1,0.73963475
1.0,1,0.9999999
0.0,0,0.55473644
0.0,0,0.6040113
0.0,1,0.77932143
0.0,1,0.91865194
0.0,0,0.33995396
1.0,1,0.87215996
1.0,1,1.0000001
1.0,1,0.7492429
1.0,1,0.7344997
0.0,1,0.7170057
0.0,1,0.9286914
1.0,0,0.6800406
0.0,0,0.6705784
0.0,0,0.35758585
0.0,0,0.6436535
0.0,0,0.26109484
0.0,0,0.63726467
0.0,0,0.26869273
0.0,0,0.5154524
1.0,1,1.0
1.0,1,0.83468777
0.0,0,0.2347163
0.0,0,0.3587001
1.0,0,0.67937624
1.0,0,0.40045565
0.0,0,0.41213587
0.0,0,0.49527273
0.0,0,0.6027481
0.0,0,0.63328576
1.0,0,0.49905267
1.0,1,0.835085
0.0,0,0.5441258
0.0,0,0.6445639
0.0,0,0.26989025
1.0,0,0.679058
0.0,0,0.3631843
1.0,1,0.9219302
0.0,0,0.44849324
0.0,0,0.24828535
0.0,1,1.0000001
0.0,0,0.58610415
0.0,0,0.31065205
1.0,1,0.83468777
0.0,0,0.3691339
0.0,0,0.4429297
0.0,0,0.18075648
0.0,1,0.7643288
0.0,0,0.37288046
0.0,0,0.5199461
0.0,0,0.38562363
1.0,1,0.7087311
1.0,1,0.7055119
0.0,0,0.1622871
1.0,1,0.74773777
0.0,0,0.4004143
0.0,0,0.45755523
1.0,0,0.6034206
1.0,0,0.67022735
1.0,1,0.9436921
1.0,1,0.77495277
0.0,0,0.47031462
0.0,0,0.5409889
0.0,0,0.21999165
1.0,0,0.6550844
0.0,0,0.35512918
0.0,0,0.26361796
1.0,1,0.9598838
0.0,0,0.1565021
1.0,1,0.82986116
0.0,0,0.41274175
0.0,0,0.63238204
0.0,1,0.73635435
0.0,0,0.36281365
0.0,1,0.84018
0.0,0,0.45209292
1.0,0,0.59385514
1.0,1,0.74060726
0.0,0,0.33140862
0.0,0,0.22591375
0.0,0,0.38723254
0.0,1,0.8063407
0.0,0,0.35008645
1.0,0,0.25194982
0.0,0,0.5328169
1.0,1,0.8543237
1.0,1,0.94723934
0.0,0,0.43404323
0.0,0,0.34395343
1.0,0,0.32263714
0.0,0,0.33509094
1.0,0,0.65108514
0.0,0,0.39380738
1.0,1,0.8133081
1.0,1,0.78802943
1.0,0,0.4845524
0.0,0,0.64050853
0.0,1,0.8096122
0.0,0,0.36363655
1.0,1,0.83348054
0.0,1,0.866642
0.0,0,0.16180065
0.0,0,0.33032537
0.0,0,0.6720531
0.0,0,-0.069338
1.0,1,0.7151265
1.0,1,0.86274326
1.0,0,0.67937624
1.0,1,0.7582722
1.0,0,0.5630359
0.0,0,0.13197444
0.0,1,0.72981215
0.0,0,0.678233
0.0,0,0.16239294
1.0,0,0.64408356
1.0,0,0.3140389
0.0,0,0.25032818
0.0,1,0.7952748
0.0,0,0.24316743
1.0,1,0.86508906
0.0,0,0.30304775
1.0,1,0.8647602
0.0,0,0.48358294
1.0,1,0.7960229
0.0,0,0.55547273
0.0,0,0.66759837
0.0,0,0.2793752
0.0,0,0.673365
0.0,0,0.5866905
0.0,0,0.005986523
1.0,0,0.6212533
1.0,0,0.4841854
0.0,0,0.44034892
0.0,0,0.6520883
0.0,0,0.29801726
1.0,1,0.7503626
1.0,0,0.6326231
0.0,0,0.5429238
0.0,1,0.7783061
0.0,0,0.45146698
0.0,0,0.4289602
0.0,0,0.34244013
1.0,0,0.6564526
0.0,1,0.9598838
0.0,0,0.07547259
1.0,0,0.42528957
0.0,0,0.20545322
0.0,0,0.68073636
0.0,0,0.66916096
1.0,0,0.116859764
0.0,0,0.014353196
0.0,0,0.45308703
0.0,0,0.49791968
0.0,0,0.6446364
1.0,1,0.7445408
1.0,1,0.71086633
0.0,0,0.25007606
0.0,0,0.4618718
1.0,0,0.6156933
1.0,1,0.92139864
1.0,0,0.51685005
0.0,0,0.55256975
0.0,0,0.32391027
0.0,0,0.5127771
0.0,0,0.1730325
0.0,0,0.38325173
0.0,0,0.10692832
0.0,1,0.99999994
1.0,1,1.0
0.0,1,0.87447065
1.0,0,0.632055
1.0,0,0.6216632
0.0,0,0.18278366
0.0,0,0.51066333
1.0,1,0.87524605
1.0,0,0.5888201
0.0,1,0.7526877
0.0,0,0.43282807
0.0,0,0.13288781
0.0,0,0.2880019
1.0,1,0.727252
0.0,1,1.0
0.0,0,0.07948907
0.0,0,0.4870851
1.0,1,0.8647602
0.0,0,0.67110336
1.0,1,0.87262857
1.0,0,-0.0042618625
1.0,0,0.3030873
0.0,0,0.34527063
0.0,0,0.47643837
0.0,0,0.4531951
1.0,1,0.7471988
1.0,0,0.5886104
0.0,1,0.7721708
0.0,0,0.42579412
0.0,0,-0.007303603
0.0,0,0.38124657
0.0,0,0.20177689
0.0,0,0.60824716
1.0,0,0.6318761
0.0,0,0.5323374
1.0,1,0.72925675
0.0,1,0.9350101
0.0,0,0.5385878
0.0,0,0.22026794
1.0,1,0.6988693
0.0,0,0.38950062
0.0,0,0.38565552
0.0,1,0.8647602
1.0,1,0.77381766
0.0,0,0.5227392
0.0,0,0.36031783
0.0,0,0.45083553
0.0,0,0.4911584
0.0,0,0.5224395
0.0,0,0.6191181
0.0,0,0.42017055
0.0,0,0.28661668
0.0,0,0.5527086
0.0,0,0.5176116
0.0,0,0.4921569
0.0,0,0.5067517
1.0,0,0.62358105
0.0,0,0.40176025
1.0,1,0.8568152
0.0,0,0.5785699
1.0,1,0.7048549
0.0,0,0.6586039
0.0,0,0.6337576
1.0,0,0.22083074
1.0,1,0.8639692
1.0,1,0.77549386
0.0,1,0.86274326
0.0,0,0.19581887
0.0,0,0.57400644
0.0,0,0.5082954
0.0,0,0.4382119
1.0,1,1.0000001
1.0,0,0.42593575
1.0,1,0.914743
0.0,0,0.6337576
0.0,0,0.5247193
0.0,0,0.20580244
0.0,0,0.20414433
0.0,0,0.57562935
1.0,1,0.8517666
0.0,0,0.14893082
1.0,0,0.60285985
0.0,0,0.009178378
0.0,0,0.40687203
0.0,0,0.041082077
0.0,0,0.5235111
1.0,1,0.74104613
0.0,0,0.68490595
0.0,0,0.28369826
1.0,1,0.87377155
1.0,1,0.72775847
1.0,0,0.48698705
1.0,0,0.5521249
0.0,0,0.12547927
1.0,1,0.8568152
0.0,0,0.046242636
0.0,0,0.24533644
1.0,1,0.7751656
1.0,1,1.0
0.0,0,0.6882188
0.0,0,0.23700537
0.0,0,-0.023446448
0.0,0,0.23081595
0.0,0,0.53738153
1.0,1,1.0000001
0.0,0,0.2860824
1.0,1,0.7557195
0.0,0,0.30309403
1.0,1,0.94074214
1.0,1,0.7412263
0.0,0,0.300148
0.0,0,0.38410246
0.0,0,0.6026239
1.0,0,0.6202211
0.0,0,0.13255815
0.0,0,0.561207
1.0,1,1.0000001
0.0,1,1.0000001
0.0,0,0.36192667
0.0,1,0.77202964
0.0,0,0.15955392
0.0,0,0.45200056
0.0,0,0.56416744
1.0,1,0.72059953
0.0,0,0.18061574
0.0,0,0.6234858
0.0,0,0.6354568
1.0,1,0.8689455
0.0,0,0.18859744
1.0,1,0.85758346
1.0,0,0.6494573
1.0,0,0.59621966
1.0,0,0.32240874
0.0,0,0.5054111
0.0,0,0.5409889
1.0,0,0.64532423
0.0,0,0.05879195
0.0,0,0.45503587
0.0,0,0.2537569
0.0,0,0.57699096
0.0,1,0.99999994
0.0,0,0.3421731
0.0,0,0.60205007
0.0,0,0.3589005
0.0,0,0.5958892
1.0,1,0.88347447
0.0,0,0.20162399
0.0,0,0.27281004
0.0,0,0.5126072
0.0,0,0.3639642
0.0,1,0.70827794
0.0,1,0.7454519
0.0,0,0.17735535
0.0,0,0.61559933
0.0,1,0.7387243
0.0,0,0.43762627
1.0,1,1.0000001
0.0,0,0.54712844
0.0,0,0.462987
0.0,0,0.31350365
1.0,1,0.7152508
1.0,1,0.94806343
0.0,0,0.110440806
0.0,1,1.0
1.0,1,0.9051187
0.0,0,0.6303204
1.0,1,0.8612291
0.0,0,0.44685033
1.0,1,0.8717325
0.0,1,0.70141065
1.0,0,0.60610557
1.0,1,0.93318295
0.0,0,0.24346113
1.0,1,0.91686624
1.0,0,0.50371486
0.0,1,1.0
0.0,0,0.4701126
0.0,0,0.2595939
1.0,0,0.299139
1.0,1,0.8212287
0.0,0,0.5943713
0.0,0,0.14166042
0.0,0,0.24687937
0.0,0,0.6506916
0.0,1,0.80535346
0.0,0,0.15057114
1.0,0,0.54460937
1.0,1,1.0000002
0.0,0,0.39835268
0.0,0,0.4501388
0.0,0,0.541299
1.0,1,0.9542767
0.0,0,0.23030737
0.0,0,0.34723184
0.0,0,-0.044664145
0.0,0,0.4779257
1.0,1,0.71922326
0.0,1,0.69726527
1.0,1,0.74060726
1.0,1,0.7006886
1.0,0,0.6273153
1.0,0,0.65035796
1.0,0,0.4830536
0.0,0,0.4075144
1.0,0,0.4285009
0.0,0,0.4078953
0.0,0,0.2310156
0.0,0,0.39848673
0.0,0,0.2355649
0.0,0,0.35406992
1.0,1,0.78329325
0.0,0,0.18057367
0.0,0,0.43563917
1.0,1,0.8532253
0.0,1,0.79124504
1.0,1,0.9256863
0.0,0,0.057813324
0.0,0,0.5924531
0.0,0,0.46507722
0.0,0,0.24728353
1.0,1,0.9101635
0.0,0,0.25616646
0.0,0,0.32800573
0.0,0,0.42854893
0.0,0,0.4704859
1.0,1,0.82211375
0.0,0,0.46644706
0.0,0,0.4395259
0.0,1,0.88347447
1.0,1,0.8074214
1.0,1,0.87377155
0.0,0,0.19790599
1.0,1,0.87377155
0.0,0,0.5140841
0.0,0,0.347932
0.0,1,0.6915562
0.0,0,0.35045603
1.0,1,0.80321497
0.0,0,0.37572747
0.0,0,0.26002637
0.0,1,0.8209121
0.0,0,0.53443587
0.0,0,0.14062656
0.0,0,0.54715055
1.0,1,0.78948647
0.0,0,0.47376576
0.0,0,0.49159998
1.0,1,0.7468443
0.0,1,0.99999994
1.0,0,0.6105598
1.0,0,0.5973401
0.0,0,0.593212
1.0,0,0.6005821
0.0,1,0.9115926
0.0,0,0.47151485
1.0,0,0.6467596
0.0,0,0.18277496
1.0,1,0.7059279
1.0,1,0.84044766
0.0,0,0.6351355
0.0,0,0.5468666
0.0,0,0.21329369
0.0,0,0.17431414
0.0,0,0.636559
0.0,0,0.044460677
0.0,0,0.25027663
1.0,0,0.53432375
0.0,0,0.27942765
0.0,0,0.31314212
0.0,1,1.0000001
0.0,0,0.06867562
0.0,0,0.42198798
0.0,0,0.4451786
0.0,0,0.587769
0.0,0,0.5459897
0.0,0,0.4707085
0.0,0,0.3229965
0.0,0,0.19242999
0.0,0,0.62910837
1.0,1,0.9185821
0.0,0,0.4761831
0.0,0,0.17674275
0.0,0,0.54943913
1.0,1,0.87421894
0.0,0,0.061017357
0.0,0,0.46164468
0.0,0,0.13749856
0.0,0,0.6035932
0.0,0,0.15389511
0.0,0,0.4335277
1.0,1,0.75113857
0.0,1,0.99999994
0.0,0,0.4872464
0.0,0,0.4752097
0.0,0,0.5346639
0.0,1,0.81205297
0.0,0,0.39927113
0.0,0,0.4481628
0.0,0,0.3349594
0.0,0,0.19434011
0.0,0,0.45573008
0.0,0,0.28283232
0.0,0,0.19718425
1.0,0,0.6534879
0.0,0,0.4470601
0.0,0,0.118003845
0.0,0,0.23132083
0.0,0,0.42969698
0.0,0,0.09676899
0.0,1,0.92548513
0.0,0,0.19227016
0.0,0,0.474098
0.0,1,0.80379164
1.0,0,0.5372226
0.0,0,0.3392105
0.0,0,0.51574993
0.0,0,0.09681994
0.0,0,0.6795092
0.0,0,0.33084708
1.0,1,1.0000002
1.0,1,0.69598246
0.0,1,0.7359744
0.0,0,0.43420646
0.0,0,0.34923652
0.0,0,0.52078366
1.0,1,0.8946198
1.0,1,0.7097622
0.0,0,0.68947273
0.0,0,0.1812633
0.0,0,0.23249608
0.0,1,0.7325176
1.0,1,0.87377155
0.0,0,0.6782335
0.0,0,0.2886842
1.0,1,0.92139864
0.0,0,0.5448408
0.0,0,0.21877387
0.0,0,0.5363529
1.0,0,0.6537994
1.0,0,0.24690767
0.0,0,0.5907248
0.0,0,0.53744054
0.0,0,0.36871633
0.0,0,0.21720226
1.0,0,0.27161762
0.0,0,0.4229185
0.0,0,0.4619248
0.0,0,0.2941708
0.0,0,0.28849506
0.0,0,0.6354568
0.0,0,0.5593182
1.0,1,0.82016426
0.0,0,0.5151684
0.0,0,0.50755894
1.0,0,0.6317799
0.0,0,0.47972617
0.0,1,0.8647602
0.0,0,0.6299292
0.0,0,0.23729102
0.0,0,0.55938816
1.0,1,0.89724714
0.0,0,0.4158422
1.0,1,0.99999994
0.0,0,0.6288544
0.0,1,0.86274326
0.0,0,0.17520712
1.0,0,0.6639349
1.0,0,0.39987504
0.0,0,0.31231493
1.0,0,0.6673527
1.0,0,0.574485
0.0,0,0.37703773
0.0,0,0.5475286
1.0,1,0.9300103
0.0,1,0.75155354
0.0,0,0.54004663
0.0,0,0.3186069
0.0,0,0.5389979
0.0,0,0.15962484
1.0,1,0.7087493
0.0,0,0.43281555
1.0,0,0.4115319
0.0,0,0.46384275
1.0,0,0.38843185
0.0,0,0.45594844
0.0,0,0.26192293
0.0,0,0.5507257
1.0,1,1.0000001
1.0,0,0.5211129
1.0,1,0.9451175
0.0,0,0.6484481
1.0,1,0.7744899
0.0,0,0.38747895
0.0,0,0.40926364
1.0,1,0.9026457
1.0,0,0.55807334
1.0,0,0.68446195
0.0,0,0.4016642
0.0,0,0.44042715
1.0,0,0.15925331
1.0,1,0.8084096
1.0,1,0.7813774
1.0,1,0.96158284
0.0,0,0.07175283
0.0,0,0.4697569
1.0,0,0.57977915
1.0,1,0.82024825
1.0,1,0.6957439
0.0,0,0.65972394
0.0,0,0.29608458
0.0,0,0.5166198
1.0,0,0.47536674
0.0,0,0.59359604
0.0,0,0.43177304
0.0,0,0.31811213
1.0,1,0.803824
0.0,0,0.3292312
0.0,0,0.46276078
1.0,0,0.5445676
1.0,0,0.55414325
1.0,1,0.8568152
0.0,1,0.7988955
0.0,0,0.30438256
0.0,0,0.4364773
0.0,0,0.44512323
0.0,0,0.54542106
0.0,1,0.7051976
0.0,1,0.74686813
0.0,1,0.78656095
0.0,0,0.09881914
0.0,0,0.29959726
1.0,1,0.8071162
1.0,1,0.84023404
0.0,1,0.89195085
0.0,1,0.7278632
0.0,0,0.40950567
1.0,1,1.0000001
0.0,0,0.52224255
0.0,0,0.66271657
0.0,0,0.21877387
0.0,0,0.48495582
1.0,1,0.88014454
1.0,0,0.6088871
1.0,1,0.78055036
1.0,0,0.3961266
0.0,0,0.6614045
1.0,1,0.87524605
0.0,0,0.64859986
0.0,0,0.329181
0.0,0,0.5338955
1.0,1,0.8929073
0.0,0,0.5232335
1.0,1,0.734632
0.0,0,0.3516998
0.0,1,0.71686256
0.0,0,0.25753373
0.0,0,0.53382885
0.0,0,0.33439124
0.0,0,0.2705743
0.0,0,0.37749803
1.0,1,0.75043213
0.0,1,0.69279003
0.0,0,0.252936
0.0,0,0.027003005
0.0,0,0.12972789
0.0,0,0.60221815
0.0,0,0.4936111
1.0,0,0.52340734
0.0,0,0.5864779
0.0,0,0.179173
0.0,0,0.6283864
0.0,0,0.35491246
0.0,0,0.47513887
0.0,0,0.5947061
1.0,1,0.90211046
1.0,1,0.72590727
1.0,1,0.9479799
0.0,0,0.6528747
0.0,0,0.0701872
0.0,0,0.300148
0.0,1,0.74348545
1.0,1,0.9717014
0.0,0,0.45269156
1.0,1,0.99999994
0.0,0,0.34790695
0.0,0,0.14317144
0.0,0,0.61731803
0.0,0,0.23539926
1.0,0,0.6746936
0.0,0,0.36898655
0.0,0,0.2944846
1.0,0,0.55426073
0.0,0,0.6669141
0.0,0,0.1549364
1.0,0,0.37445423
1.0,1,0.8568152
0.0,1,0.8633279
0.0,0,0.6586462
1.0,1,1.0
0.0,0,0.5316888
0.0,0,0.27705473
0.0,0,0.5064521
0.0,0,0.47370028
0.0,0,0.46931833
0.0,0,0.3387503
1.0,1,0.7716625
0.0,0,0.37271386
1.0,0,0.6212533
1.0,0,0.16325948
0.0,0,0.06368052
0.0,0,0.5734036
0.0,0,0.49059522
1.0,0,0.6844512
1.0,0,0.4062566
0.0,0,0.4213537
1.0,0,0.59569025
0.0,1,0.8121713
1.0,1,1.0000001
1.0,1,0.8578534
0.0,0,0.25887695
0.0,1,0.8670799
1.0,1,0.92548513
1.0,0,0.58496064
0.0,1,0.8181218
0.0,0,0.026878111
1.0,0,0.6897449
0.0,0,0.42242888
0.0,0,0.5809915
0.0,0,0.17628157
0.0,0,0.24919516
1.0,0,0.68799305
0.0,1,0.79459107
1.0,0,0.13717204
0.0,0,0.60364455
0.0,1,0.87953794
0.0,0,0.26109102
1.0,1,1.0
1.0,0,0.6261228
0.0,0,0.21966077
0.0,0,0.21827474
0.0,1,0.75389314
0.0,0,0.3617703
0.0,0,0.64929146
0.0,1,0.7230109
0.0,0,0.57605994
0.0,0,0.58156633
1.0,1,0.7003834
0.0,0,0.37729433
0.0,0,0.63315034
0.0,0,0.4289482
0.0,1,0.803824
1.0,1,0.69635445
1.0,0,0.11399995
1.0,0,0.6435071
0.0,0,0.6452394
1.0,1,0.6997129
0.0,0,0.5599917
1.0,0,0.5531609
0.0,0,0.6534169
1.0,1,0.88347447
0.0,0,0.35137096
0.0,0,0.54823244
0.0,0,0.33439124
1.0,0,0.37354213
0.0,0,0.19050202
0.0,0,0.6615414
0.0,0,0.23287432
